gen,N,a_bar_1,z_opt_1,G_11,eig_G_1,mu_1,b_1,a_bar_2,z_opt_2,G_22,eig_G_2,mu_2,b_2,a_bar_3,z_opt_3,G_33,eig_G_3,mu_3,b_3,a_bar_4,z_opt_4,G_44,eig_G_4,mu_4,b_4,b_norm,V_lin,V_quad,A_g,R2_empirical,Ag_minus_R2
1,2000,-5.8446000005929475e-08,0.0,2.28835134044288,2.2968476530666626,0.22893985255622323,5.844600000592948e-09,-1.1277999998782207e-08,0.0,1.9827411777852846,1.9751030171344304,0.09905460603764435,5.638999999391104e-10,6.47014999994866e-08,0.0,1.305240785261746,1.3056596384061008,0.052220108746934675,-2.588059999979464e-09,-3.136600000352985e-08,0.0,0.5454679296326789,0.5441909245153982,0.016331294892200275,9.409800001058954e-10,6.485432159922377e-09,8.845506772165701e-17,0.03260946100806791,2.712558410572076e-15,3.337157749215047e-05,-3.337157748943791e-05
2,2000,-0.055118254193,0.3,2.110463382176952,2.111922902123292,0.2110811840864147,0.0355118254193,0.0017500962700000003,0.0,1.930701243741541,1.9366729886290472,0.09670793939614981,-8.750481350000002e-05,0.02097458172195,0.0,1.2729204743947495,1.2683620739658636,0.05078074802092079,-0.000838983268878,-0.017576641975450003,0.0,0.5327979216768455,0.5299250572718867,0.015912285527382563,0.0005272992592635,0.03552575599670617,0.002660163928610103,0.028369788508920687,0.08572890770508013,0.10420906642261732,-0.018480158717537193
3,2000,0.034409841255000004,0.6,2.019471236593253,2.033929289663058,0.2020928843372196,0.0565590158745,0.0045770190882499975,0.0,1.8186613586100917,1.8050950557856833,0.0908102689404712,-0.00022885095441249988,0.0040834202549999985,0.0,1.237503284930584,1.24010575848078,0.04956592274376744,-0.00016333681019999995,-0.024133004504999996,0.0,0.5141092592733159,0.5106150354777216,0.015334524743794592,0.0007239901351499999,0.05656434822466037,0.006459908892101848,0.025889983595668332,0.19968872831784543,0.24000362776034773,-0.0403148994425023
4,2000,0.17898606901599998,0.9,1.9849253428245854,2.0059475919220695,0.19872069825923505,0.07210139309840001,0.0248814231585,0.0,1.8149192702435124,1.8029252270684366,0.09074198428294837,-0.0012440711579250001,-0.003289674649000002,0.0,1.2210794200776804,1.21568017236699,0.04871062215991837,0.00013158698596000008,-0.0191136013085,0.0,0.5325374373946793,0.5289084791829614,0.015884493017479816,0.000573408039255,0.07211452497028835,0.010310253554104403,0.025174532728936765,0.2905541961522779,0.2814450797448103,0.009109116407467588
5,2000,0.26648813402500005,1.2,2.065565818470464,2.073130295710765,0.20670932353733584,0.0933511865975,0.0017949919394999866,0.0,1.7660359149398455,1.767278542177891,0.08833691511257591,-8.974959697499934e-05,-0.007388677419999996,0.0,1.2995449606296599,1.291635574671294,0.051815473350595914,0.0002955470967999999,-0.02194509962,0.0,0.5593998086353578,0.5585020901153777,0.016760458277778067,0.0006583529885999999,0.09335401903986483,0.01799221463042662,0.026748955624548456,0.4021400094787628,0.39655284022580006,0.005587169252962765
6,2000,0.4403446643055501,1.5,2.0063696671604805,2.014478097362777,0.20078602499689407,0.10596553356944499,-0.0311600793255,0.0,1.801195232949764,1.800656327971176,0.09007247223596784,0.001558003966275,-0.040009355035,0.0,1.245572470308624,1.2385038729769295,0.04967358130302216,0.0016003742014,-0.0002539775719999966,0.0,0.535517691298228,0.5350167634062128,0.016053079378944363,7.619327159999897e-06,0.10598906989239387,0.022516814910239498,0.025576622062883553,0.4681889323656155,0.45272962171323833,0.015459310652377156
7,2000,0.5869590189705,1.8,1.966715693300583,1.9724784849008923,0.19676828784862252,0.12130409810295002,-0.0331761959645,0.0,1.8135123152137147,1.8190572980969502,0.09085784062196817,0.001658809798225,-0.0463521024075,0.0,1.2631271517480887,1.2533341251461056,0.05028407195072786,0.0018540840962999999,0.001714336539499998,0.0,0.5254104169852748,0.5238956691037132,0.01572438324890724,-5.1430096184999934e-05,0.12132961773370819,0.028918489642226434,0.02487432521293491,0.5375901915542118,0.5494444728708986,-0.011854281316686754
8,2000,0.726313232575,2.1,1.9749493615222857,1.9939846976921984,0.19772676165752615,0.13736867674250003,-0.02009734204735,0.0,1.80707410211566,1.7929808956006197,0.0902388521686026,0.0010048671023675001,-0.057213403334999996,0.0,1.2923961602215404,1.291786660216284,0.051683221133039255,0.0022885361333999997,0.004931524170000005,0.0,0.5267505534972053,0.5224179238475913,0.015698169312621538,-0.00014794572510000014,0.13739149316260574,0.03725026368899754,0.025078255291366685,0.5976439725887397,0.616988737647724,-0.019344765058984303
9,2000,0.9286366887599999,2.4,1.887433949699657,1.8958266278994809,0.18890033402446327,0.147136331124,-0.02032030036,0.0,1.8184509329152627,1.818133104327222,0.09092697885553791,0.001016015018,-0.050545082993499996,0.0,1.2651572964098055,1.2599919367959593,0.05051440352230146,0.00202180331974,0.0222528873275,0.0,0.53800957178294,0.5351000817850051,0.016070804223306798,-0.0006675866198249999,0.1471552431403885,0.040821205458656626,0.023380513694973466,0.6358272955428875,0.6587498630039582,-0.022922567461070686
10,2000,1.1825016375800002,2.7,1.968904756605602,1.9712318848017216,0.1969395089137303,0.151749836242,-0.0324505721395,0.0,1.7370101581588708,1.7450331210032997,0.08705884567232654,0.001622528606975,-0.0356483613875,0.0,1.256667887503921,1.2501682240199925,0.05010558282520148,0.0014259344555000001,0.022997926677499992,0.0,0.5528289825155369,0.5489785549589175,0.016488631132868563,-0.0006899378003249997,0.15176677733217495,0.0453455033713468,0.024573428583934034,0.6485439937833882,0.644948401928399,0.003595591854989255
