gen,N,a_bar_1,z_opt_1,G_11,eig_G_1,mu_1,b_1,a_bar_2,z_opt_2,G_22,eig_G_2,mu_2,b_2,a_bar_3,z_opt_3,G_33,eig_G_3,mu_3,b_3,a_bar_4,z_opt_4,G_44,eig_G_4,mu_4,b_4,b_norm,V_lin,V_quad,A_g,R2_empirical,Ag_minus_R2
1,2000,2.1224999855462555e-09,0.0,2.3728031740721534,2.3796843872971203,0.2374176621416102,-2.1224999855462556e-10,4.764250000377501e-08,0.0,1.8864704482578631,1.8820304209324668,0.09425000843262767,-2.3821250001887506e-09,5.3809450006880866e-08,0.0,1.068361708382225,1.0686677940095575,0.042734293473258904,-2.1523780002752346e-09,-2.015499999785675e-08,0.0,0.6090251444954051,0.606277872968501,0.018207098442762668,6.046499999357025e-10,3.273820742939625e-09,1.5813491564728262e-17,0.03370396432935064,4.691878798055008e-16,0.0007624176836106366,-0.0007624176836101674
2,2000,0.01226688798,0.3,2.166914693302869,2.186105561287111,0.21697570018827067,0.028773311202000003,-0.023108350240000002,0.0,1.814841330373355,1.7979383434712402,0.09052571836785395,0.001155417512,0.0192445510185,0.0,1.0643260421528062,1.0624892929645056,0.042516130284199316,-0.00076978204074,-0.0010527805199999998,0.0,0.5830371791675407,0.5825860472737141,0.017480144069769204,3.158341559999999e-05,0.0288068045617101,0.001791736313289668,0.028693268464624624,0.05877434910516206,0.07530403537957653,-0.016529686274414465
3,2000,0.088894013066,0.6,2.0946588208049532,2.0972594785308445,0.20950880458698962,0.051110598693400004,-0.011196343295499999,0.0,1.7409322419685274,1.7392806306065967,0.08702911430811282,0.000559817164775,0.023917977072,0.0,1.0327694159055671,1.0323758181510407,0.041298545497914445,-0.00095671908288,0.01018576368115,0.0,0.5710119547140229,0.5704565061045879,0.017117165063548236,-0.0003055729104345,0.05112353059270161,0.005472134073917021,0.026733286568390007,0.16991344825748025,0.1850551040844179,-0.015141655826937633
4,2000,0.2448119525105,0.9,2.1088575277599193,2.1123070051182573,0.21095279094390973,0.06551880474895,-0.03394620877849999,0.0,1.6297044502553313,1.6287323599327554,0.08148867956064355,0.0016973104389249997,-0.014744271413500001,0.0,0.9839957738320366,0.9834781316405328,0.03933390863319029,0.00058977085654,0.018678029171550002,0.0,0.5868382922788772,0.5848785474346182,0.017560575872662857,-0.0005603408751465001,0.06554583472667581,0.00905098895093612,0.026498507548452892,0.2546024512918679,0.25230791107144096,0.002294540220426966
5,2000,0.32958909676299997,1.2,2.010419374007811,2.015603397719398,0.20113256910656713,0.0870410903237,-0.009298307079500003,0.0,1.618653410697058,1.6233107461715321,0.08110823572534094,0.0004649153539750001,-0.004447699644999997,0.0,1.1349227108039863,1.1260722255884483,0.045153665628255873,0.0001779079857999999,0.018483242127999993,0.0,0.6037362802272951,0.6027454062567715,0.018089134314448488,-0.0005544972638399998,0.0870442799355126,0.015235435676030003,0.02469946327889997,0.3815068041921059,0.41440737527936117,-0.03290057108725525
6,2000,0.4806632861295,1.5,2.0962947946283492,2.097334177833808,0.2096486776796726,0.10193367138705,-0.013507676292000005,0.0,1.6086349706001788,1.615771104353052,0.08062381195064962,0.0006753838146000003,-0.010402868167500003,0.0,1.1874954657587917,1.179630828782002,0.047296113885248375,0.0004161147267000001,0.026815958199099998,0.0,0.6006541309886242,0.6003432510070824,0.018012067037283894,-0.0008044787459729999,0.1019399325252799,0.021784972669811508,0.026507062026945458,0.4511090246374413,0.4905248236181027,-0.03941579898066139
7,2000,0.631066600482,1.8,2.115453801953136,2.1215160652702267,0.21169177963815833,0.11689333995180001,-0.037842500104999996,0.0,1.699911677628739,1.7011048034839122,0.08502700588480938,0.0018921250052499998,-0.027090191628,0.0,1.0894907908263571,1.084043625246509,0.04344531611887917,0.00108360766512,0.0171855463455,0.0,0.6228147248375728,0.6210065012451562,0.01864093581308539,-0.0005155663903649999,0.11691481119343844,0.028927317600077794,0.02713899063838141,0.5159483209960101,0.5317958622035265,-0.015847541207516413
8,2000,0.828650464629,2.1,2.1383866545684427,2.1388444499150077,0.21384924583096449,0.1271349535371,-0.031157194583150003,0.0,1.7068111369224828,1.7077349122748886,0.08536790732567731,0.0015578597291575002,-0.045135865052499995,0.0,1.0678875512356614,1.0672487382682696,0.042695160949409616,0.0018054346021,-0.013456791430499998,0.0,0.5950961544501684,0.5943533967185882,0.017835294879848522,0.0004037037429149999,0.12715795652899906,0.034570661233350286,0.027580077027792423,0.556238947445685,0.5870036051714579,-0.03076465772577286
9,2000,1.0530793131750003,2.4,2.175626885046773,2.176431458186231,0.21757999820771967,0.13469206868249997,-0.042265509980000004,0.0,1.7333591364479302,1.7391786736853307,0.08685037652812587,0.002113275499,-0.04892635203015,0.0,1.0400075055930307,1.0340125507536793,0.04141604048228839,0.001957054081206,-0.0316234849342,0.0,0.5754051895805397,0.5747760340430328,0.0172466860200773,0.000948704548026,0.13472620161016258,0.0394885178245851,0.02844839005552711,0.5812527984681054,0.6044033068387893,-0.023150508370683887
10,2000,1.281097604185,2.7,2.0113988314001556,2.0224934513087596,0.20129805556625557,0.14189023958150002,-0.07715321670599999,0.0,1.7107580084997496,1.7070573765091446,0.08559377993884422,0.0038576608353,-0.039209520024,0.0,1.0773114540139912,1.0723968298517597,0.04293711979748086,0.00156838080096,0.0059824766609999965,0.0,0.560768617309923,0.5582892535541533,0.01676434494227957,-0.00017947429982999988,0.14195144826657036,0.04059548845973086,0.024985920928410812,0.619009088680416,0.6415212865952631,-0.022512197914847043
11,2000,1.5091900557255,3.0,1.9410121156362157,1.9478287407647243,0.19425258004922757,0.14908099442745001,-0.026793444268255,0.0,1.7418441022326467,1.7434223061450613,0.08714200269083469,0.0013396722134127502,-0.05988812775550001,0.0,1.0699541359655131,1.0651102867121016,0.042680493860835,0.0023955251102200006,0.006877969071499997,0.0,0.6048992904165137,0.6013483106290017,0.018063484225472756,-0.0002063390721449999,0.1491064007260693,0.04320635697883682,0.02373785375365981,0.6454084155459797,0.6588688313851655,-0.01346041583918578
12,2000,1.7719220304285,3.3,1.9829620835021038,1.994458854570793,0.19851985840722053,0.15280779695715,-0.037124794540000006,0.0,1.714922234693318,1.710547751278389,0.0856989823339128,0.0018562397270000003,-0.022187260120499992,0.0,1.0157163340833175,1.0127724465326977,0.04054910831283051,0.0008874904048199997,-0.03413745562,0.0,0.5579089804226395,0.5537305803194977,0.01664029380692404,0.0010241236686,0.1528250794383203,0.04632613564645553,0.02433778965901885,0.6555839552670111,0.6767503958370963,-0.02116644057008521
13,2000,1.9915607713549999,3.6,1.9274437140596739,1.9441556192566423,0.19302226365139954,0.16084392286450003,-0.0167688244845,0.0,1.681834265850772,1.6728288273324579,0.08398676282251877,0.0008384412242250001,-0.05143112716099999,0.0,1.1007440107572966,1.0940314642401499,0.04388108169529382,0.0020572450864399998,-0.07203172260735001,0.0,0.5487852960328983,0.5477913758713925,0.01643929584057269,0.0021609516782205,0.16087377808589257,0.049926177384746806,0.023253585186499667,0.6822402209373062,0.6823676597862959,-0.0001274388489896916
14,2000,2.25164902162,3.9,2.0330197182284118,2.043065122799148,0.20346443020205668,0.164835097838,0.03854226804600001,0.0,1.68492287811535,1.677131983764798,0.08414235012802368,-0.0019271134023000004,-0.04112769167449999,0.0,1.0596996009454462,1.0584750997825472,0.042354022958102866,0.0016451076669799997,-0.09408016917749999,0.0,0.5536826358796576,0.5526526268223718,0.01658577555463313,0.0028224050753249998,0.16487872996530975,0.05519248203789322,0.025273330326999317,0.6859121956988264,0.6943249784090253,-0.008412782710198852
15,2000,2.553357994338,4.2,1.929250725774309,1.9449492154555275,0.1930838236145106,0.16466420056620001,0.05495502475000001,0.0,1.7726835692389282,1.7656025397835617,0.08872144638441853,-0.0027477512375000007,-0.03975342336599999,0.0,1.076029033637579,1.0684949610566346,0.04282006365046084,0.0015901369346399997,-0.1023398159815,0.0,0.604330192722873,0.6032468050779657,0.018104984517176907,0.0030701944794450002,0.16472341580534763,0.05230958676673645,0.02365710315276969,0.6885858370578392,0.69953188107946,-0.010946044021620804
16,2000,2.8671643098599997,4.5,1.9031519857360095,1.9155632779516485,0.19047792300984234,0.16328356901400004,0.0278287007425,0.0,1.7563399893281135,1.7543317629179416,0.08793003809932026,-0.001391435037125,-0.03319640258150001,0.0,1.1032773509331903,1.0953639495721674,0.04391361679392408,0.0013278561032600002,-0.10270399438799999,0.0,0.5736814047530961,0.5711917403086524,0.017152156316840618,0.0030811198316399993,0.16332396181412004,0.050752570702593716,0.02311806648026611,0.6870466079365268,0.7120348901624212,-0.02498828222589433
17,2000,3.13596576066,4.8,1.869216784695102,1.8757006128346707,0.18700455986166467,0.16640342393399998,0.054648215897,0.0,1.6758889772876555,1.6721150585134361,0.0837803862202321,-0.0027324107948500003,-0.0653177367775,0.0,1.0591597192955007,1.0571269858995564,0.04231315815153771,0.0026127094711,-0.07736444564749999,0.0,0.5863040072047743,0.5856268312353697,0.0175735320884217,0.0023209333694249996,0.1664625439797074,0.05184505886589782,0.022044545453543014,0.7016556570226083,0.7238730448049551,-0.02221738778234672
18,2000,3.4196925269499996,5.1,1.8725608043568867,1.8955938285255671,0.18749942644731388,0.168030747305,-0.025763226870000003,0.0,1.6920814224118585,1.6749461535615175,0.08452469505023098,0.0012881613435000003,-0.06360181392299999,0.0,1.0804573605640002,1.0765654009501844,0.04310057549670529,0.00254407255692,-0.0764844325545,0.0,0.5777664780321281,0.575760682327604,0.01728674332555539,0.002294532976635,0.16807060595559056,0.05290322757126559,0.022228475047178495,0.7041398734158112,0.7266034117059548,-0.02246353829014358
19,2000,3.7489001539,5.4,1.9706597554120846,1.972865683153119,0.19711352009472563,0.16510998461000004,-0.028331547479500008,0.0,1.6790016595566808,1.6789971971352882,0.08395638232584822,0.0014165773739750005,-0.05543605956250001,0.0,1.0406637451660365,1.0400605914454035,0.041609666998480246,0.0022174423825000004,-0.09026921721650001,0.0,0.5867613900457231,0.5851630784467149,0.017565880608001544,0.002708076516495,0.16515315449155007,0.053783987370444396,0.023971169243318387,0.6917095883120444,0.7063284152454709,-0.014618826933426421
20,2000,4.014538946,5.7,1.7067948118159666,1.7071660557907196,0.17068293802286433,0.16854610540000003,-0.0320389834315,0.0,1.638072569916261,1.641395419929563,0.08200481756741627,0.0016019491715750002,-0.055864511545,0.0,1.0924063913086113,1.0895252256926677,0.04360951165510259,0.0022345804618,-0.0864083399535,0.0,0.645712603591051,0.6448996752189396,0.01935347619210259,0.002592250198605,0.16858846045203882,0.0485059395843565,0.01906690099194849,0.7178318858681447,0.7433138356261638,-0.025481949758019096
21,2000,4.237909570949999,6.0,1.6165212788305394,1.7108023823828435,0.1618223351722921,0.17620904290500006,-0.017448409561499994,0.0,1.7070309628366682,1.6215994008536394,0.08536405991681247,0.0008724204780749998,-0.0404972864465,0.0,1.0350324809720064,1.0279818895535533,0.04125779457129261,0.00161989145786,-0.04980222456205,0.0,0.6309629870136225,0.6291640368628029,0.018889675213779145,0.0014940667368615,0.1762249817782262,0.05014165305752904,0.01776625816433191,0.7383771957542911,0.751242187614925,-0.012864991860633945
22,2000,4.507122163899999,6.3,1.6483851633836282,1.8011735694272077,0.16538874843889664,0.17928778361000008,-0.03355102344500001,0.0,1.7466332557256832,1.5951793335245528,0.08681229325609247,0.0016775511722500005,-0.09135132162045001,0.0,1.0365508684981215,1.037251057046984,0.04147560489944124,0.0036540528648180003,-0.054516811003,0.0,0.6042420689271176,0.602207396535805,0.01808282933795502,0.00163550433009,0.17934032035901565,0.05292830131293846,0.0184685134446033,0.7413258069380128,0.7683529851833197,-0.027027178245306982
23,2000,4.7608972685,6.6,1.6039645021448905,1.7799877968084694,0.16085871473252916,0.18391027314999997,-0.03331573385450001,0.0,1.743196759075397,1.5718371832998428,0.08679972828931601,0.0016657866927250007,-0.10735738333500001,0.0,1.0787918802583705,1.077384656362339,0.04312605198913466,0.0042942953334,-0.06522696575800001,0.0,0.5890283769168168,0.5857718819248241,0.017594319675118427,0.00195680897274,0.18397835059913847,0.05415953616136664,0.01778956769075004,0.7527478906851363,0.7734037064687459,-0.020655815783609643
24,2000,5.029144059499999,6.9,1.4998882685632622,1.7653747333845613,0.15025887754034983,0.18708559405000014,-0.042506141546499995,0.0,1.7510904440275274,1.4875567477081082,0.08733776738832354,0.002125307077325,-0.12470008100999999,0.0,1.058476430746045,1.0582521272238414,0.04232730797796942,0.0049880032404,-0.0456901401958,0.0,0.5609962133458517,0.5592677483661757,0.01678833978127707,0.0013707042058739999,0.18716916262451092,0.05246417892464178,0.01613953262266813,0.7647425735626837,0.7864476583164014,-0.021705084753717685
