gen,N,a_bar_1,z_opt_1,G_11,eig_G_1,mu_1,b_1,a_bar_2,z_opt_2,G_22,eig_G_2,mu_2,b_2,a_bar_3,z_opt_3,G_33,eig_G_3,mu_3,b_3,a_bar_4,z_opt_4,G_44,eig_G_4,mu_4,b_4,b_norm,V_lin,V_quad,A_g,R2_empirical,Ag_minus_R2
1,2000,5.913499999721239e-08,0.0,3.171824022818194,3.172198797963345,0.3171885597469818,-5.913499999721239e-09,4.412999998493206e-08,0.0,2.6127390923615925,2.61527133804767,0.13073254589262243,-2.206499999246603e-09,1.115500000015146e-08,0.0,1.0468911051002696,1.04418535820191,0.04177911940259109,-4.462000000060584e-10,1.3992500003112695e-08,0.0,0.48669545303010575,0.4864941790972388,0.014595639652618021,-4.197750000933808e-10,6.341405994263981e-09,1.2346089390330057e-16,0.05982905425242808,2.063560847584179e-15,0.0019170569093116376,-0.0019170569093095741
2,2000,0.019988102630000004,0.3,2.7693462552244235,2.7969925562358724,0.27735617414435293,0.028001189737,-0.013324259685499997,0.0,2.325308133351012,2.3012477259045565,0.115955833938295,0.0006662129842749998,-0.012537278524999994,0.0,1.0121063146003473,1.0098522497738593,0.04040687182713831,0.0005014911409999997,-0.014718294384999997,0.0,0.49593705560263057,0.49460522686412706,0.014843516532299815,0.0004415488315499999,0.028017082738269437,0.002178535219485905,0.04611262401710868,0.04511250617970321,0.051783069381891034,-0.006670563202187826
3,2000,0.09453355221750001,0.6,2.593402799825816,2.621169944439059,0.2596571071581345,0.050546644778249994,-0.012573451946500001,0.0,2.293714549780823,2.2668600420061855,0.11439818228896043,0.000628672597325,-0.0249085830505,0.0,1.03391178420667,1.0333881721514184,0.04133698038587452,0.00099634332202,-0.030851022065360004,0.0,0.49260197224934027,0.4922129474659866,0.014768268174400499,0.0009255306619608001,0.05056884252773419,0.006635614037062546,0.04121780255052113,0.13866541848517167,0.12285054175159979,0.015814876733571875
4,2000,0.1764991636055,0.9,2.8017864617168557,2.8102234267950847,0.28034000821262356,0.07235008363945,-0.055337167109999995,0.0,2.2623824688747947,2.2558011389903583,0.11301282117987552,0.0027668583554999997,-0.04558201250425,0.0,1.0454894883502077,1.0438141684826931,0.041769034831653604,0.00182328050017,-0.018807938803500006,0.0,0.46917017803375377,0.46898986270747534,0.014070590266293594,0.0005642381641050002,0.07242812177795958,0.014726243074679604,0.046652525868449084,0.23992405400513003,0.23070401585490452,0.009220038150225512
5,2000,0.278292123085,1.2,2.6128492616921704,2.6134833547812084,0.2612983456695675,0.0921707876915,-0.027924905713005002,0.0,2.1999751620609787,2.2035772419248967,0.11012455840331228,0.0013962452856502501,-0.03585001567499999,0.0,1.0312995103092486,1.027876924072437,0.041134187649564606,0.0014340006269999998,-0.028818952207999998,0.0,0.4532217570156591,0.4524081702995147,0.013575225672661647,0.0008645685662399999,0.09219656957378206,0.022214093420504354,0.04114027597941523,0.350632381490211,0.3294438250912484,0.021188556398962555
6,2000,0.4579509848035,1.5,2.6266222382935682,2.6310640873467306,0.26272054446399395,0.10420490151965,-0.09044048327500001,0.0,2.3112896374045264,2.308772456680771,0.11556737950750666,0.004522024163750001,-0.0325035788695,0.0,0.9874565569088486,0.9883273562304736,0.03950638650521802,0.00130014315478,-0.02127308121,0.0,0.4730962015824776,0.4703007339314463,0.014123543546692565,0.0006381924362999999,0.10431302826141213,0.028541602471211566,0.04206906637335232,0.4042109066271633,0.4432636392729977,-0.03905273264583442
7,2000,0.6331147243365,1.8,2.6170255215127005,2.6227784666500855,0.2618673635327215,0.11668852756635002,-0.133909160452,0.0,2.3498860127625356,2.350234261835998,0.11751092709226753,0.0066954580226,-0.01148447164,0.0,0.9909948493722875,0.9860618648376457,0.039487471204162454,0.0004593788656,0.006444555246499995,0.0,0.45786005176717437,0.4566918420909674,0.013706686488152294,-0.00019333665739499985,0.1168815213442248,0.035737484122058176,0.04206523385312333,0.45933464861032447,0.470671191954564,-0.011336543344239558
8,2000,0.8898567802695,2.1,2.533629123200401,2.560762976191187,0.2538049048359535,0.12101432197305001,-0.16736017608000003,0.0,2.0972378948380377,2.075457377719697,0.10458438049252655,0.008368008804000002,-0.027022001022499995,0.0,1.0205233000775293,1.0176551238123952,0.04072019077518146,0.0010808800408999997,-0.005954500124000001,0.0,0.46675755912873834,0.46427239952142624,0.01393898973524402,0.00017863500372000002,0.12130824335579263,0.03744545622701571,0.038603625866699645,0.49238538054767883,0.5212156226168128,-0.028830242069133927
9,2000,1.1159576551025,2.4,2.5199204037364766,2.521569767308676,0.2520144349390967,0.12840423448975,-0.15959750669,0.0,2.185895774646748,2.1850560659134435,0.10929552244331844,0.0079798753345,-0.037837037277999995,0.0,1.0111595918501506,1.011189862522316,0.04044505614829981,0.0015134814911199998,-0.02740028465199999,0.0,0.4780138375378366,0.4771739120267756,0.014318614375411445,0.0008220085395599996,0.1286634842117838,0.04163839676859633,0.038648805964150455,0.5186181029023851,0.5132667097802832,0.005351393122101866
10,2000,1.3460978451610002,2.7,2.5687152334895917,2.575425016993231,0.2569707285972132,0.1353902154839,-0.092159023372,0.0,2.168549897882236,2.1635577793942726,0.10837567650263523,0.0046079511686,-0.022208795279999995,0.0,1.006789448478073,1.008100871692917,0.04030188845055588,0.0008883518111999999,-0.051135116334,0.0,0.4674197328840736,0.4643906446535537,0.013944894618312114,0.0015340534900200001,0.1354802057564122,0.0470604056242751,0.03979897245589159,0.5417999376053648,0.5432955264065343,-0.0014955888011695118
11,2000,1.685550374023,3.0,2.6773565158193606,2.678210573983754,0.2677513490324726,0.1314449625977,-0.10676092444,0.0,2.28143883737004,2.2839751420662253,0.11417121139365846,0.005338046222000001,-0.008574514994599994,0.0,0.9926790613279964,0.9904815593035765,0.03962188444270277,0.0003429805997839998,-0.05556739681304999,0.0,0.4678848456200168,0.46669198478385976,0.014006856403325114,0.0016670219043914997,0.13156431707533967,0.046352369788098015,0.04324596808644923,0.5173351525002522,0.5235513134418169,-0.006216160941564741
