gen,N,a_bar_1,z_opt_1,G_11,eig_G_1,mu_1,b_1,a_bar_2,z_opt_2,G_22,eig_G_2,mu_2,b_2,a_bar_3,z_opt_3,G_33,eig_G_3,mu_3,b_3,a_bar_4,z_opt_4,G_44,eig_G_4,mu_4,b_4,b_norm,V_lin,V_quad,A_g,R2_empirical,Ag_minus_R2
1,2000,-3.516999999675363e-08,0.0,2.2170366136207846,2.226905081347668,0.22173964925774153,3.516999999675363e-09,-3.845100000354762e-08,0.0,2.164843237297443,2.156811094267456,0.10825478027060192,1.9225500001773808e-09,9.0844999984796e-09,0.0,0.770575521568185,0.7702102745638529,0.030811412262456685,-3.63379999939184e-10,3.604249999789033e-08,0.0,0.6850173637264014,0.6835462860338354,0.020513523210669734,-1.08127499993671e-09,4.167335857684437e-09,3.601687315384333e-17,0.031128858632252177,1.1570251765198583e-15,4.912668121382488e-05,-4.9126681212667855e-05
2,2000,0.04150082307650001,0.3,2.149778063165701,2.1835182294998443,0.21523697786654394,0.02584991769235,0.007661166042000005,0.0,2.0346740697843293,2.003221918880835,0.10153961608477625,-0.00038305830210000027,-0.021316073881449998,0.0,0.7768023806625084,0.7756829860954205,0.0310292509583156,0.0008526429552579999,-0.022558581929,0.0,0.6722109713273536,0.6710423504637949,0.020144089262471805,0.00067675745787,0.025875663837474992,0.0014409202096572322,0.029002924511507704,0.047330428296905834,0.04943038672469246,-0.0020999584277866246
3,2000,0.05339159996050001,0.6,1.9405860738228105,2.0105297721194724,0.1941163302562474,0.054660840003949995,-0.014303285455799996,0.0,1.9990338894886317,1.9302631118349205,0.09992641754664432,0.0007151642727899998,-0.0330939967885,0.0,0.7884800524297859,0.7900289946408136,0.03154528962852341,0.0013237598715400002,-0.0330440069835,0.0,0.6782423068106774,0.6755204439566985,0.020308735726809416,0.000991320209505,0.05469052884942482,0.005807226978925747,0.024536994320213792,0.19137834916496674,0.2011434457121011,-0.009765096547134366
4,2000,0.126309239585,0.9,1.965180956610915,1.9901837660852937,0.19657604662734313,0.0773690760415,-0.039314207227,0.0,1.9741705448746805,1.952003027588374,0.0987283734004806,0.00196571036135,-0.008766230900999998,0.0,0.7682414452458592,0.7822820857943523,0.03086877232943453,0.00035064923603999996,-0.026164305145000007,0.0,0.6796237887424816,0.6627478560059169,0.020171802019676187,0.0007849291543500002,0.07739881790702112,0.011775270383274895,0.024874608261893777,0.3212908423866543,0.34910082971014644,-0.027809987323492158
5,2000,0.236202382715,1.2,1.924786169674178,2.07440148191797,0.19283279391153135,0.0963797617285,-0.0741162539015,0.0,2.0361585570943332,1.888334946631753,0.10149882403853298,0.0037058126950750003,0.016768545169699996,0.0,0.7654559548507867,0.7652935605900417,0.030601394219134204,-0.0006707418067879999,-0.026612105245,0.0,0.6703830189363945,0.668753711415929,0.020083261415059266,0.00079836315735,0.09645661613842671,0.017863868247257466,0.024413140203076337,0.42254333743229694,0.4238919663999501,-0.0013486289676531427
6,2000,0.43009482048500003,1.5,1.92017689652657,1.99475747483346,0.19224247644147663,0.10699051795150001,-0.0505610850665,0.0,1.9456336487381876,1.872632421691845,0.09710212642073794,0.002528054253325,0.0077672086959999975,0.0,0.7535956732484775,0.7675089466674275,0.03027856259280187,-0.0003106883478399999,-0.046029717478000005,0.0,0.6712177475546043,0.6557251228751056,0.019956565991127006,0.0013808915243400002,0.10702974062609644,0.02195889594883055,0.023850524291312583,0.4793532822226772,0.4636630124282296,0.015690269794447598
7,2000,0.60084262111,1.8,1.8284318733958964,1.9521813855147385,0.18286689123272673,0.11991573788900001,-0.011969276510549992,0.0,1.9480153474028263,1.8253670848413173,0.09741155235505654,0.0005984638255274997,0.0037569309640000065,0.0,0.7794277513472428,0.7989920699464533,0.03145269276330649,-0.00015027723856000027,-0.03326332770399999,0.0,0.6528065304604894,0.6321409623039446,0.0192741243263455,0.0009978998311199997,0.11992147739139639,0.026297408350955162,0.022145037095977118,0.5428588112828333,0.5564230472024421,-0.013564235919608758
8,2000,0.7542624133500001,2.1,1.8901011525204743,1.9783385408561083,0.18914089129469008,0.134573758665,-0.03208312804050001,0.0,1.9516069267319518,1.8659329533261269,0.09753043311748001,0.0016041564020250006,0.011778372041500002,0.0,0.7730504811270211,0.7711661982935963,0.030857864696073527,-0.00047113488166000006,-0.030980989513999992,0.0,0.6386420141647204,0.6379628820683362,0.01914255215042378,0.0009294296854199997,0.1345873532194042,0.03425473844635778,0.023302553630132967,0.5951415921519545,0.5983237537731033,-0.0031821616211488157
9,2000,0.9757868852700001,2.4,1.8161670187496262,2.0255205514517747,0.1816702957347589,0.14242131147299997,-0.046915778435499995,0.0,2.022622640060204,1.8179671927271026,0.10121485961551258,0.0023457889217749998,0.007363773177650003,0.0,0.7442963142571711,0.741536680637161,0.02967786918305262,-0.00029455092710600013,-0.05050326335300001,0.0,0.6628104371695895,0.6608719854205528,0.019840975030023498,0.0015150979005900003,0.14244899076248954,0.03684698397246337,0.022261492184365513,0.6233790205435095,0.6326818465566235,-0.009302826013114052
10,2000,1.1907513722550003,2.7,1.868036493892867,1.981574811704812,0.1869566953247045,0.1509248627745,-0.012789645109,0.0,1.9732468894387312,1.8638092947651514,0.09862029761857333,0.00063948225545,0.026623980322500008,0.0,0.7516705633962325,0.7498616910726693,0.029987303026863938,-0.0010649592129000002,-0.07388955266,0.0,0.6949468477276131,0.69265499691281,0.020816925858759265,0.0022166865798,0.1509462519527229,0.04250921580536491,0.0230056758870722,0.6488481428760734,0.6605122172232906,-0.011664074347217168
11,2000,1.423223482939,3.0,1.953063131826369,2.1053281990999664,0.19545758595780355,0.1576776517061,-0.026979417152099994,0.0,2.0880721894598637,1.936828715335005,0.10428343252051533,0.0013489708576049997,0.0572020844505,0.0,0.7641386703584833,0.7639335165644455,0.03054752998752693,-0.00228808337802,-0.0768416971395,0.0,0.6546816547319625,0.6538652153772614,0.019627370646082505,0.002305250914185,0.15771686998303946,0.04852537054466841,0.0251985437367653,0.6582039358277646,0.6806642497456862,-0.02246031391792158
12,2000,1.690468275405,3.3,1.8807607722825972,2.041636039151764,0.18817183835876344,0.1609531724595,-0.01198975657,0.0,2.0321578047882047,1.8775559715065084,0.10172095900029009,0.0005994878285,0.039886187968500006,0.0,0.7672788744250391,0.7615350635372167,0.03049168865560752,-0.0015954475187400002,-0.096020450539,0.0,0.6538311729784789,0.6533015502788304,0.019605571619364614,0.00288061351617,0.16098797003953016,0.04873146371088233,0.02353495788342396,0.674330659188496,0.6845444581054944,-0.010213798916998362
13,2000,1.9396275082299999,3.6,1.7601384289700452,2.0706149578390303,0.17602903491691174,0.16603724917700002,-0.050411044945,0.0,2.0684100051524816,1.760525698604142,0.1034718285252647,0.00252055224725,0.072364357965,0.0,0.7903455048576925,0.7905835683327659,0.03161167242564981,-0.0028945743186,-0.10965826077600001,0.0,0.6410103787595905,0.6381800929638701,0.01916593884389786,0.00328974782328,0.1661141845211389,0.0485441499085587,0.021529635738727855,0.692757633402363,0.7093001013863005,-0.016542467983937548
14,2000,2.1174629745,3.9,1.7820955757008257,1.9044274112658202,0.17839964868388972,0.17825370255,-0.08795485206300001,0.0,1.880385216718179,1.7591039674453457,0.09385430630382519,0.004397742603150001,0.07964663183100001,0.0,0.7417803665097955,0.7500169424632618,0.02977350302755101,-0.0031858652732400005,-0.12818322451579997,0.0,0.6359116690548908,0.626624506809263,0.018949925122764152,0.003845496735473999,0.17837785791815422,0.056807888453991005,0.02094031330349874,0.7306649822099393,0.7273634702170524,0.003301511992886863
15,2000,2.34716970132,4.2,1.829339280913229,2.0575561588089037,0.1832068073730797,0.18528302986800005,-0.034386783043500006,0.0,2.0381225006774835,1.8107512255936256,0.10165482527342623,0.0017193391521750003,0.07791102104549999,0.0,0.755646813146194,0.7609265715364864,0.030281673086754363,-0.00311644084182,-0.1336769813025,0.0,0.6642415861612541,0.6581162249591461,0.019849867502622118,0.0040103094390749995,0.18536060010019415,0.06290577887119601,0.022604717367006144,0.7356497931664745,0.740538744862409,-0.004888951695934507
16,2000,2.6186759734750003,4.5,1.7346637112062173,2.0304017371608256,0.17361625412136028,0.18813240265249997,-0.027275937885000004,0.0,2.0253436234261275,1.7346402800357303,0.10126718532251211,0.0013637968942500002,0.09087543747099999,0.0,0.774598563241562,0.7752769426975089,0.03091169786190185,-0.0036350174988399996,-0.10804938211099999,0.0,0.6515640665744202,0.6458510045542616,0.019469279513048984,0.0032414814633299994,0.18820037572774698,0.06150970486587667,0.02086611621386975,0.7466961064500993,0.7634827322148233,-0.016786625764724006
17,2000,2.8924279778500006,4.8,1.7037073388524318,2.021419508673259,0.17041015670702864,0.19075720221499992,0.025676525741500002,0.0,2.016678627698565,1.70308032872803,0.10091049522251687,-0.0012838262870750001,0.06524732611799999,0.0,0.7769493182836462,0.7813224688346067,0.031106522673221823,-0.0026098930447199997,-0.11398491551300001,0.0,0.652151371650255,0.6436643502490025,0.019420004548257534,0.00341954746539,0.19081001874483083,0.06204995313360114,0.020283650942220843,0.7536406772192142,0.7739126021896777,-0.020271924970463484
18,2000,3.2555716914049997,5.1,1.7284091477005958,2.0711382166620207,0.17293052903954403,0.1844428308595,-0.03417951652549999,0.0,2.0664571813467303,1.7260549200292548,0.10330723479592563,0.0017089758262749995,0.044185517470999996,0.0,0.7473131404616625,0.7487172087214599,0.029870605921700454,-0.00176742069884,-0.13010147148999998,0.0,0.637505571769738,0.6337746958659891,0.0190730968517847,0.0039030441446999994,0.1845005040192657,0.05876008430625246,0.02091669437836208,0.7374806722400656,0.7605098424457946,-0.02302917020572892
19,2000,3.4656571475,5.4,1.6189196181898329,1.9583430693386206,0.1620213998105825,0.19343428525000006,-0.06944027878084999,0.0,1.953324115421888,1.6153808805062086,0.09757694880572891,0.0034720139390424995,0.048652903129999994,0.0,0.7717045603561431,0.771996126452683,0.03085637290917369,-0.0019461161251999998,-0.125071359581,0.0,0.660421068080596,0.6586492857509492,0.019784260521256224,0.0037521407874299994,0.19351161081297616,0.06062205636773696,0.018557863824149704,0.7656241155689966,0.7655960545254528,2.8061043543803343e-05
20,2000,3.74293601,5.7,1.6775260239449064,2.0073452222254984,0.16786097138414036,0.195706399,-0.095641539405,0.0,2.0046206459482074,1.6793446575020448,0.10023883005550956,0.004782076970250001,0.03635741480735,0.0,0.7555324048589418,0.755288137427721,0.030181648343613015,-0.001454296592294,-0.1114775648015,0.0,0.6491343568029384,0.6448354143997314,0.01939751180708386,0.003344326944045,0.1957987803102553,0.06418143222337369,0.019756162062983997,0.7646327342241336,0.7847446751515497,-0.020111940927416083
21,2000,4.0132716872000005,6.0,1.6094093660137037,2.0494827884080498,0.16135778468226358,0.19867283127999996,-0.14688168669200002,0.0,2.039052794908209,1.600394902590796,0.10157134056245165,0.007344084334600001,0.05114891149649999,0.0,0.8128815981279569,0.8135855073021143,0.03251011525759644,-0.0020459564598599997,-0.11545896358499999,0.0,0.6641326874188858,0.6620132481677957,0.01989358039215411,0.0034637689075499994,0.1988492220160934,0.06342790095637021,0.018902867018051276,0.7704033682289467,0.7842027807155998,-0.013799412486653062
