generation,sigma2,sigma,b_mag,Vlin,Vquad,Ag
33,2.9277065632760317,1.7110542256971377,0.8478937040879159,2.1047977328635588,0.04285732860324777,0.980044594044829
34,2.9278661125471235,1.711100848152184,0.8436648165963837,2.0839682079333737,0.04286199986500903,0.9798470043787002
35,2.928031445701242,1.7111491593958845,0.8394570207692074,2.063348886107531,0.04286684073507653,0.9796474595699
36,2.9282009581491604,1.7111986904357894,0.835270211411272,2.0429364864791792,0.04287180425652831,0.9794459517459265
37,2.928373489844933,1.711249102218883,0.8311042838521256,2.0227281023642143,0.042876856480132966,0.9792424702039243
38,2.9285482021368194,1.7113001496338447,0.8269591339433623,2.0027211004595964,0.042881972861193995,0.9790370021337619
39,2.9287244887316497,1.7113516554851167,0.8228346580560184,1.9829130486068862,0.04288713565448233,0.9788295331456297
40,2.928901911323,1.7114034916766414,0.8187307530779818,1.963301664031905,0.04289233203075762,0.9786200476549437
41,2.92908015305132,1.7114555656082107,0.8146473164114145,1.943884776241837,0.04289755271499573,0.9784085291630717
42,2.929258984856574,1.711507810340512,0.8105842459701871,1.9246603004146934,0.04290279100181484,0.978194960462016
43,2.9294382411521607,1.7115601774849054,0.8065414401773269,1.9056262182997568,0.04290804204362333,0.9779793237835798
44,2.929617802238065,1.7116126320631269,0.8025187979624785,1.8867805644948616,0.042913302335950955,0.977761600908009
45,2.9297975815863886,1.7116651487911965,0.7985162187593771,1.8681214165728706,0.04291856934534726,0.9775417732430514
46,2.9299775166495,1.7117177093929654,0.794533602503334,1.8496468879638266,0.04292384124035787,0.9773198218814221
47,2.9301575622149523,1.7117703006580505,0.7905708496287356,1.8313551228100544,0.04292911669702737,0.9770957276425067
48,2.930337685601595,1.7118229130379097,0.7866278610665534,1.8132442922339111,0.04293439475828456,0.9768694711025604
49,2.930517863186794,1.711875539630961,0.7827045382418681,1.7953125916171453,0.04293967473228448,0.9766410326165091
50,2.930698077895957,1.711928175448946,0.7788007830714049,1.7775582386047815,0.04294495611891529,0.9764103923336245
51,2.93087831738773,1.7119808168866057,0.774916497961081,1.7599794716280652,0.04295023855666767,0.9761775302087252
52,2.9310585727421294,1.7120334613383377,0.7710515858035663,1.7425745487993862,0.04295552178422565,0.9759424260101173
53,2.93123883751222,1.7120861069210918,0.7672059499758557,1.7253417470738974,0.042960805612699965,0.9757050593251538
54,2.931419107038626,1.712138752274075,0.7633794943368531,1.7082793616024805,0.042966089905555685,0.9754654095640581
55,2.9315993779540275,1.712191396413972,0.7595721232249685,1.6913857052221288,0.04297137456410221,0.9752234559624834
56,2.931779647824988,1.7122440386302964,0.7557837414557255,1.6746591080451196,0.04297665951700406,0.9749791775831487
57,2.931959914893068,1.7122966784097515,0.7520142543193826,1.6580979171193597,0.04298194471269884,0.9747325533168046
58,2.9321401778876917,1.7123493153815583,0.7482635675785653,1.6417004961401063,0.04298723011391633,0.9744835618827115
59,2.9323204358908947,1.7124019492779419,0.7445315874659094,1.625465225198906,0.042992515693716836,0.9742321818287614
60,2.932500688239556,1.7124545799055682,0.7408182206817179,1.6093905005596096,0.04299780143262736,0.9739783915313452
61,2.932680934454744,1.7125072071249057,0.7371233743916278,1.5934747344542015,0.04300308731657177,0.9737221691950338
62,2.9328611741906423,1.7125598308353032,0.7334469562242892,1.5777163548932416,0.04300837333537458,0.9734634928521262
63,2.9330414071976376,1.7126124509642098,0.7297888742690568,1.562113805487194,0.0430136594816795,0.9732023403621011
64,2.933221633295645,1.7126650674593806,0.7261490370736909,1.5466655452759706,0.04301894575016786,0.9729386894110043
65,2.9334018523548275,1.7127176802832473,0.7225273536420722,1.5313700485647792,0.043024232136993676,0.9726725175107878
66,2.9335820642816586,1.712770289408845,0.7189237334319262,1.516225804764889,0.04302951863937519,0.9724038019986165
67,2.9337622690088505,1.7128228948168724,0.7153380863525599,1.5012313182383386,0.0430348052552998,0.9721325200361575
68,2.933942466488083,1.7128754964935669,0.7117703227626097,1.486385108145872,0.04304009198331088,0.9718586486088528
69,2.934122656684739,1.7129280944291674,0.7082203534678,1.471685708297583,0.043045378822353556,0.9715821645251906
70,2.9343028395741024,1.7129806886168046,0.7046880897187134,1.4571316670059014,0.04305066577166321,0.9713030444159707
71,2.9344830151386123,1.713033279051698,0.7011734432085724,1.4427215469406562,0.043055952830685015,0.9710212647335746
72,2.934663183365881,1.7130858657305772,0.697676326071031,1.4284539249860144,0.04306123999901585,0.9707368017512386
73,2.9348433442472555,1.7131384486512629,0.6941966508779789,1.4143273920991475,0.04306652727636208,0.9704496315623328
74,2.9350234977767835,1.7131910278123639,0.6907343306373547,1.4003405531705233,0.043071814662509325,0.97015973007965
75,2.9352036439504623,1.713243603213058,0.6872892787909722,1.3864920268857448,0.043077102157300366,0.9698670730347009
76,2.9353837827657,1.7132961748529354,0.6838614092123558,1.3727804455888664,0.043082389760619365,0.9695716359770223
77,2.935563914220923,1.7133487427318828,0.6804506362045877,1.3592044551471485,0.04308767747238035,0.9692733942734949
78,2.935744038315293,1.7134013068500014,0.6770568744981647,1.3457627148172024,0.04309296529251893,0.968972323107672
79,2.935924155048501,1.7134538672075479,0.6736800392488677,1.3324538971125106,0.04309825322098629,0.9686683974791234
80,2.936104264420625,1.7135064238048905,0.6703200460356393,1.3192766876722766,0.04310354125774492,0.9683615922027895
81,2.9362843664320186,1.7135589766424786,0.6669768108584744,1.3062297851316016,0.04310882940276541,0.9680518819083513
82,2.9364644610832373,1.7136115257208202,0.6636502501363194,1.293311900992958,0.043114117656024346,0.9677392410396131
83,2.9366445483749812,1.7136640710404654,0.6603402807049829,1.2805217594989386,0.04311940601750249,0.9674236438539
84,2.9368246283080515,1.7137166126019936,0.6570468198150567,1.2678580975062812,0.04312469448718363,0.967105064421472
85,2.937004700883329,1.7137691504060075,0.6537697851298473,1.2553196643611386,0.043129983065053876,0.9667834766249529
86,2.9371847661017467,1.7138216844531249,0.6505090947233165,1.2429052217755852,0.04313527175110087,0.966458854158774
87,2.937364823964277,1.713874214743975,0.6472646670780347,1.2306135437053525,0.04314056054531345,0.9661311705286378
88,2.9375448744719206,1.713926741279195,0.6440364210831413,1.2184434162287683,0.04314584944768127,0.9658003990509962
89,2.937724917625699,1.7139792640594282,0.6408242760323187,1.2063936374269035,0.04315113845819462,0.9654665128525474
90,2.9379049534266484,1.714031783085322,0.6376281516217733,1.1944630172648933,0.043156427576844195,0.965129484869751
91,2.9380849818758143,1.7140842983575266,0.6344479679482282,1.1826503774744417,0.043161716803621034,0.9647892878483623
92,2.9382650029742505,1.7141368098766943,0.631283645506926,1.1709545514374855,0.04316700613851637,0.9644458943429854
93,2.9384450167230165,1.714189317643479,0.6281351051896408,1.1593743840710076,0.04317229558152166,0.964099276716646
94,2.9386250231231754,1.7142418216585358,0.6250022682827008,1.14790873171299,0.04317758513262843,0.9637494071403855
95,2.938805022175793,1.7142943219225202,0.62188505646502,1.1365564620094941,0.04318287479182833,0.9633962575928747
96,2.938985013881937,1.714346818436088,0.6187833918061408,1.1253164538028595,0.04318816455911306,0.9630397998600512
97,2.939164998242674,1.714399311199895,0.6156971967642851,1.1141875970210038,0.0431934544344743,0.9626800055347754
98,2.9393449752590763,1.714451800214598,0.6126263941844161,1.1031687925678237,0.04319874441790391,0.962316846016513
99,2.939524944932212,1.7145042854808534,0.6095709072963093,1.0922589522146724,0.04320403450939363,0.9619502925110383
100,2.9397049072631543,1.7145567669993182,0.6065306597126334,1.0814569984929159,0.043209324708935355,0.9615803160301615
101,2.9398848622529705,1.7146092447706476,0.6035055754270405,1.0707618645875454,0.043214615016520845,0.9612068873914821
102,2.940064809902733,1.7146617187954984,0.6004955788122659,1.0601724942318487,0.04321990543214198,0.9608299772181651
103,2.9402447502135116,1.7147141890745268,0.5975005946182375,1.0496878416031175,0.04322519595579059,0.9604495559387444
104,2.940424683186378,1.7147666556083885,0.5945205479701943,1.0393068712193878,0.04323048658745856,0.9600655937869517
105,2.940604608822401,1.7148191183977397,0.5915553643668151,1.0290285578372005,0.04323577732713774,0.9596780608015735
106,2.940784527122652,1.714871577443236,0.5886049696783552,1.018851886350373,0.043241068174820006,0.9592869268263332
107,2.9409644380882005,1.7149240327455326,0.5856692901447937,1.0087758516897731,0.043246359130497236,0.9588921615098053
108,2.9411443417201166,1.7149764843052853,0.5827482523739896,0.9987994587240814,0.0432516501941613,0.9584937343053538
109,2.9413242380194697,1.7150289321231493,0.5798417833398464,0.9889217221615353,0.043256941365804075,0.9580916144711044
110,2.941504126987329,1.7150813761997794,0.5769498103804866,0.9791416664526456,0.04326223264541745,0.9576857710699438
111,2.9416840086247626,1.71513381653583,0.574072261196436,0.9694583256938741,0.04326752403299327,0.9572761729695529
112,2.941863882932841,1.7151862531319568,0.5712090638488149,0.9598707435322649,0.04327281552852348,0.9568627888424678
113,2.9420437499126324,1.7152386859888138,0.5683601467575404,0.9503779730710138,0.04327810713199993,0.9564455871661774
114,2.942223609565204,1.715291115107055,0.5655254386995371,0.9409790767759784,0.04328339884341449,0.9560245362232505
115,2.942403461891624,1.7153435404873345,0.5627048688069557,0.931673126383106,0.04328869066275908,0.9555996041014982
116,2.9425833068929608,1.7153959621303068,0.559898366565402,0.9224592028067816,0.04329398259002557,0.9551707586941719
117,2.942763144570283,1.7154483800366256,0.5571058618121739,0.9133363960490791,0.043299274625205914,0.9547379677001941
118,2.942942974924655,1.7155007942069438,0.5543272847345071,0.9043038051099088,0.043304566768291905,0.9543011986244272
119,2.9431227979571464,1.7155532046419155,0.5515625658678298,0.895360537898058,0.04330985901927551,0.9538604187779773
120,2.9433026136688234,1.715605611342194,0.5488116360940264,0.8865057111431057,0.04331515137814865,0.9534155952785384
121,2.943482422060752,1.7156580143084321,0.5460744266397094,0.8777384503082118,0.04332044384490317,0.9529666950507709
122,2.943662223133999,1.7157104135412826,0.5433508690744998,0.8690578895037653,0.043325736419531,0.9525136848267229
123,2.9438420168896293,1.715762809041398,0.5406408953093166,0.8604631714018899,0.04333102910202401,0.952056531146289
124,2.9440218033287096,1.7158152008094314,0.5379444375946745,0.8519534471517921,0.043336321892374144,0.951595200357711
125,2.944201582452304,1.7158675888460344,0.5352614285189903,0.8435278762959477,0.04334161479057326,0.951129658618119
126,2.9443813542614805,1.7159199731518602,0.5325918010068972,0.8351856266871157,0.043346907796613356,0.9506598718941169
127,2.944561118757301,1.7159723537275597,0.5299354883175684,0.826925874406173,0.04335220091048625,0.950185805962408
128,2.9447408759408322,1.7160247305737852,0.5272924240430485,0.8187478036807633,0.043357494132183906,0.949707426410467
129,2.944920625813138,1.7160771036911884,0.5246625421065929,0.8106506068047462,0.04336278746169823,0.9492246986372566
130,2.9451003683752823,1.7161294730804206,0.522045776761016,0.8026334840584467,0.043368080899021125,0.9487375878539877
131,2.9452801036283303,1.7161818387421335,0.5194420625870482,0.7946956436296925,0.043373374444144554,0.9482460590849294
132,2.945459831573345,1.7162342006769777,0.5168513344916992,0.786836301535628,0.04337866809706039,0.9477500771682635
133,2.9456395522113885,1.7162865588856042,0.5142735277066319,0.7790546815453077,0.043383961857760556,0.9472496067569888
134,2.945819265543525,1.7163389133686637,0.5117085777865424,0.771350015103049,0.043389255726236975,0.9467446123198738
135,2.945998971570818,1.7163912641268069,0.5091564206075492,0.7637215412525472,0.04339454970248159,0.9462350581424607
136,2.9461786702943282,1.7164436111606836,0.5066169923655895,0.7561685065617363,0.04339984378648629,0.9457209083281184
137,2.946358361715121,1.716495954470945,0.5040902295748255,0.7486901650483991,0.043405137978243066,0.9452021267991496
138,2.946538045834256,1.7165482940582406,0.5015760690660555,0.7412857781065043,0.04341043227774378,0.9446786772979486
139,2.946717722652796,1.71660062992322,0.49907444798513595,0.7339546144332806,0.0434157266849804,0.944150523388214
140,2.9468973921718025,1.7166529620665332,0.49658530379140947,0.726695949957004,0.043421021199944856,0.9436176284562158
141,2.947077054392337,1.7167052904888296,0.4941085742561417,0.7195090677655056,0.04342631582262908,0.9430799557121177
142,2.947256709315461,1.7167576151907586,0.4916441974609651,0.7123932580353813,0.043431610553025,0.9425374681913566
143,2.9474363569422346,1.7168099361729692,0.48919211179633154,0.7053478179619044,0.04343690539112456,0.9419901287560786
144,2.9476159972737186,1.7168622534361102,0.4867522559599717,0.6983720516896293,0.0434422003369197,0.9414379000966338
145,2.9477956303109734,1.7169145669808308,0.48432456895536247,0.6914652702436829,0.043447495390402345,0.9408807447331307
146,2.9479752560550594,1.716966876807779,0.48190899009020244,0.6846267914617339,0.04345279055156447,0.9403186250170509
147,2.9481548745070363,1.717019182917604,0.4795054589748941,0.6778559399266353,0.043458085820398,0.9397515031329241
148,2.9483344856679636,1.7170714853109534,0.4771139155210344,0.6711520468997327,0.043463381196894885,0.9391793411000666
149,2.948514089538901,1.7171237839884756,0.4747342999399124,0.6645144502548325,0.04346867668104708,0.938602100774382
150,2.9486936861209063,1.7171760789508181,0.4723665527410147,0.6579424944128217,0.043473972272846495,0.938019743850227
151,2.94887327541504,1.717228370198629,0.47001061473053796,0.6514355302769359,0.043479267972285136,0.9374322318623413
152,2.949052857422359,1.7172806577325557,0.46766642700990924,0.6449929151686649,0.043484563779354904,0.9368395261878449
153,2.9492324321439227,1.7173329415532455,0.46533393097431336,0.6386140127642947,0.0434898596940478,0.9362415880483015
154,2.9494119995807893,1.7173852216613457,0.46301306831122807,0.632298193032075,0.04349515571635575,0.9356383785118502
155,2.9495915597340154,1.717437498057503,0.4607037809989658,0.6260448321700075,0.043500451846270716,0.9350298584954067
156,2.94977111260466,1.7174897707423646,0.4584060113052235,0.6198533125442518,0.04350574808378467,0.9344159887669348
157,2.9499506581937807,1.7175420397165773,0.4561197017856392,0.6137230226281376,0.0435110444288896,0.9337967299477885
158,2.9501301965024336,1.7175943049807871,0.4538447952823558,0.6076533569417808,0.04351634088157745,0.9331720425151263
159,2.9503097275316748,1.7176465665356406,0.4515812349225922,0.6016437159922973,0.04352163744184013,0.9325418868043988
160,2.950489251282561,1.7176988243817835,0.44932896411722156,0.5956935062146069,0.043526934109669645,0.9319062230119105
161,2.9506687677561496,1.7177510785198622,0.4470879265593564,0.5898021399128233,0.04353223088505798,0.931265011197457
162,2.9508482769534963,1.7178033289505223,0.4448580662229411,0.5839690352022228,0.043537527767997096,0.9306182112870375
163,2.9510277788756554,1.7178555756744092,0.4426393273613511,0.5781936159517863,0.04354282475847893,0.9299657830756453
164,2.951207273523684,1.7179078186921684,0.44043165450599925,0.5724753117273119,0.04354812185649549,0.929307686230136
165,2.9513867608986377,1.7179600580044454,0.4382349924649492,0.5668135577350868,0.04355341906203877,0.9286438802921753
166,2.9515662410015704,1.7180122936118851,0.43604928632153556,0.5612077947661173,0.04355871637510071,0.9279743246812664
167,2.951745713833536,1.7180645255151321,0.4338744814329909,0.5556574691409111,0.04356401379567327,0.9272989786978587
168,2.951925179395591,1.7181167537148314,0.43171052342907973,0.5501620326548049,0.043569311323748465,0.9266178015265399
169,2.952104637688789,1.7181689782116278,0.42955735821073915,0.5447209425238314,0.0435746089593183,0.9259307522393081
170,2.952284088714184,1.7182211990061653,0.42741493194872665,0.5393336613311234,0.04357990670237471,0.9252377897989325
171,2.952463532472829,1.7182734160990878,0.42528319108227414,0.5339996569738464,0.0435852045529097,0.9245388730623947
172,2.9526429689657787,1.71832562949104,0.4231620823177488,0.5287184026106566,0.04359050251091525,0.9238339607844201
173,2.952822398194085,1.718377839182665,0.4210515526273212,0.523489376609678,0.043595800576383355,0.9231230116210928
174,2.9530018201588017,1.718430045174607,0.418951549247639,0.5183120624969939,0.04360109874930598,0.9224059841335616
175,2.9531812348609803,1.7184822474675088,0.4168620196785084,0.5131859489056476,0.043606397029675135,0.9216828367918324
176,2.953360642301675,1.7185344460620144,0.4147829116815814,0.5081105295251487,0.04361169541748282,0.9209535279786535
177,2.9535400424819374,1.718586640958767,0.41271417327904963,0.503085303051475,0.04361699391272103,0.9202180159934877
178,2.953719435402819,1.7186388321584087,0.4106557527523455,0.49810977313757343,0.04362229251538175,0.9194762590565811
179,2.9538988210653727,1.7186910196615832,0.40860759864084845,0.4931834483443461,0.043627591225457,0.9187282153131205
180,2.954078199470649,1.7187432034689327,0.4065696597405991,0.4883058420921244,0.043632890042938764,0.9179738428374867
181,2.954257570619699,1.7187953835810996,0.4045418851030188,0.48347647261262044,0.04363818896781904,0.9172130996376019
182,2.9544369345135735,1.7188475599987258,0.40252422403363597,0.4786948629013545,0.04364348800008981,0.9164459436593724
