gen,N,a_bar_1,z_opt_1,G_11,eig_G_1,mu_1,b_1,a_bar_2,z_opt_2,G_22,eig_G_2,mu_2,b_2,a_bar_3,z_opt_3,G_33,eig_G_3,mu_3,b_3,a_bar_4,z_opt_4,G_44,eig_G_4,mu_4,b_4,b_norm,V_lin,V_quad,A_g,R2_empirical,Ag_minus_R2
1,2000,1.3376999993042205e-08,0.0,2.554131980550989,2.559246671224001,0.2554914095049823,-1.3376999993042206e-09,5.79989999991426e-08,0.0,2.105038500855756,2.101777570835828,0.10522943523852776,-2.8999499999571302e-09,-3.1139999965290598e-09,0.0,0.7793578661304711,0.7795174032823337,0.031164073470284985,1.245599998611624e-10,3.343500000418942e-08,0.0,0.5598906155966282,0.5578773177916824,0.01675123799720984,-1.0030500001256826e-09,3.3497426448471256e-09,2.2643529125396255e-17,0.03880044891058117,5.835893594319004e-16,0.0006355143548991061,-0.0006355143548985225
2,2000,-0.016392837535000003,0.3,2.353833268930687,2.359834793385458,0.23546866833466235,0.031639283753499996,-0.022070635652,0.0,2.0158597680778834,2.010715387955319,0.10073209562950498,0.0011035317826,-0.010191897785650002,0.0,0.8204085760699241,0.8199891391338983,0.0328027582447833,0.0004076759114260001,-0.002841628918000005,0.0,0.5573176593872387,0.5568799519910587,0.01670866591242614,8.524886754000015e-05,0.0316612622276477,0.0023626555036072865,0.033473824661124925,0.06592878242357209,0.0419525276610257,0.023976254762546383
3,2000,-0.035136300833499994,0.6,2.131872034981843,2.1353186884855497,0.21323341895594533,0.06351363008335,-0.03398941153300001,0.0,1.9000414060829824,1.8997916002726272,0.09505890460403617,0.0016994705766500006,-0.018485646931499997,0.0,0.7371918002274176,0.7350394348783234,0.02940910275776137,0.0007394258772599999,-0.01291885248,0.0,0.5538527630649854,0.5528082807207285,0.0165911023856369,0.0003875655744,0.06354184734730288,0.008614582073249503,0.027822423153774103,0.23642398763497927,0.2342676445319957,0.002156343102983571
4,2000,0.08323099613500003,0.9,2.273413500591212,2.282181718270152,0.227502371966113,0.0816769003865,-0.03794499371855,0.0,1.9067951032527801,1.902427864351677,0.09529658490920281,0.0018972496859275,0.0103308193025,0.0,0.7616260374037082,0.7611720426380904,0.03043882294132471,-0.0004132327721,-0.005281645311120001,0.0,0.5734388152851347,0.5694918312729148,0.01711153135982226,0.00015844935933360003,0.08170013146036184,0.01515838637849276,0.031029047396547983,0.3281928684828602,0.355029485532076,-0.02683661704921575
5,2000,0.24658905967795,1.2,2.083390396858796,2.0975438353363494,0.20850304471447378,0.095341094032205,-0.010151507073999994,0.0,1.8408610439444915,1.8291499150580397,0.0919592581647588,0.0005075753536999998,-0.010362270262335,0.0,0.7687431147583649,0.7667250928015279,0.030679343205558922,0.00041449081049340004,0.031227572753999996,0.0,0.5518477132820537,0.5514234256477895,0.01654560178710895,-0.0009368271826199998,0.0953479485453123,0.01893894076069661,0.02657250192772032,0.41613580326067623,0.4419886867708407,-0.02585288351016446
6,2000,0.40509272459499995,1.5,2.0659057432091887,2.1134434472523504,0.2069551131747891,0.1094907275405,-0.0027962894140000022,0.0,1.9522583098532373,1.9106566323338168,0.09744392161509899,0.00013981447070000012,-0.026363257181499997,0.0,0.7873943961868185,0.7825563052726617,0.03132676220043214,0.00105453028726,0.03879863058911501,0.0,0.538832577757351,0.5377346421477669,0.016138446003453922,-0.0011639589176734501,0.10950208125840807,0.024783593744057354,0.02678377609914404,0.48060612397754093,0.4729051806028593,0.007700943374681635
7,2000,0.5413503425450001,1.8,2.1251517973619802,2.1376276837737307,0.21276928486257068,0.1258649657455,0.03009433359550001,0.0,1.8264834296040255,1.8244682315154241,0.091367031304242,-0.0015047166797750007,-0.0266018998505,0.0,0.7563832893491949,0.7513274625912211,0.030091029346575808,0.00106407599402,0.03399909784455,0.0,0.5437237817708145,0.5383189202056383,0.01617905073010298,-0.0010199729353365,0.12588258964968962,0.033691376971316016,0.027392967359971925,0.5515550234703754,0.5336872113245449,0.017867812145830553
8,2000,0.7234343802555,2.1,2.1762239336235196,2.182294980092289,0.21770727482470606,0.13765656197445,0.010826132070499995,0.0,1.9410207831032205,1.937916055706191,0.09704695693918886,-0.0005413066035249998,0.005824856741499996,0.0,0.7331793029306376,0.7331413949875041,0.029312330911732885,-0.00023299426965999983,0.03347160615249999,0.0,0.5676080601118925,0.5646796489832876,0.016962283762467712,-0.0010041481845749997,0.13766148578077636,0.04124867732378219,0.028980750588337097,0.5873417817869484,0.5629804950832058,0.024361286703742602
9,2000,1.0070168564000002,2.4,2.104458249392078,2.15738630971762,0.2109387841871604,0.13929831435999998,0.026195875312500002,0.0,1.9572736381927616,1.906186386164757,0.09742690088068502,-0.001309793765625,0.005063980947499998,0.0,0.7325537340937436,0.7358387531392158,0.029338272470055913,-0.0002025592378999999,0.03537649285,0.0,0.5480395545055873,0.5429137271625788,0.01634888530986206,-0.0010612947855,0.139308662042647,0.040802454243140086,0.027557595985987227,0.5968757206347796,0.6270661351200698,-0.03019041448529025
10,2000,1.3444514089719999,2.7,2.0860013831779147,2.109664501236781,0.20866925905626943,0.13555485910280005,0.06690238655550002,0.0,2.0479763633920633,2.0245032700719134,0.10233595627703344,-0.003345119327775001,0.019631723150499998,0.0,0.7180652334518621,0.7201091164275641,0.028750513637439568,-0.0007852689260199999,0.008901858695050002,0.0,0.5762018392507473,0.5739679315363286,0.017251892032249274,-0.00026705576085150006,0.13559866376835208,0.03832042995482036,0.027569863717668158,0.5815792860978015,0.5939805321919358,-0.012401246094134288
