gen,N,a_bar_1,z_opt_1,G_11,eig_G_1,mu_1,b_1,a_bar_2,z_opt_2,G_22,eig_G_2,mu_2,b_2,a_bar_3,z_opt_3,G_33,eig_G_3,mu_3,b_3,a_bar_4,z_opt_4,G_44,eig_G_4,mu_4,b_4,b_norm,V_lin,V_quad,A_g,R2_empirical,Ag_minus_R2
1,2000,-2.2050000012541205e-09,0.0,2.948706555452335,2.9572706325131968,0.295074597755022,2.2050000012541207e-10,-8.704999999054052e-09,0.0,2.075823812382541,2.0705623691171486,0.1036684549733574,4.352499999527026e-10,-4.0935999997770977e-08,0.0,0.9195860474804078,0.9194985542270673,0.036780460394113014,1.6374399999108391e-09,3.261099999640749e-08,0.0,0.7262602832380931,0.7230451426959653,0.021709583438227167,-9.783299998922246e-10,1.968858083893114e-09,3.653026521466597e-18,0.04982013753835769,7.332429619757765e-17,4.2035506056984105e-05,-4.203550605691078e-05
2,2000,-0.066697875794,0.3,2.6062591340561037,2.6094119554130653,0.2607211940363335,0.0366697875794,-0.0023444506023200056,0.0,2.0354493345028093,2.035765969933172,0.10178335152702131,0.00011722253011600029,-0.005542271013000008,0.0,0.8844523232174839,0.881329678036536,0.03527892264142116,0.0002216908405200003,0.020972823775500003,0.0,0.700425231451159,0.700078419844783,0.021005761798209163,-0.0006291847132650001,0.03667604235017816,0.003505474996931161,0.04001061803963353,0.0805558300922296,0.05074536187266145,0.02981046821956814
3,2000,0.047842050735,0.6,2.5275443408903024,2.5292680484742234,0.2527877090745642,0.0552157949265,0.011762200608499999,0.0,2.0075494569120544,2.0076580511478404,0.1004016439066068,-0.000588110030425,0.0247154144065,0.0,0.8906981531176176,0.8894092902679854,0.03558324541902978,-0.00098861657626,0.02455836611,0.0,0.6932765908486892,0.6927331518786158,0.020785532384597964,-0.0007367509833,0.05523269002610175,0.007705582668145457,0.03784016083468872,0.16918337643705303,0.2011370422793008,-0.031953665842247764
4,2000,0.1934001244935,0.9,2.387068559812003,2.3960552156293646,0.23888451029059168,0.07065998755065,0.005037556553999996,0.0,1.822177772931231,1.8234379715177842,0.09125036415703017,-0.0002518778276999998,0.03178407214599999,0.0,0.9549289256909659,0.951810818242036,0.0380142462813125,-0.0012713628858399997,0.00792597714535,0.0,0.7085706285333125,0.7014418815783293,0.021120899782465577,-0.0002377793143605,0.0706722731040111,0.01192018727212836,0.03364180677176182,0.26162567118211644,0.2740682786413198,-0.012442607459203336
5,2000,0.352058412052,1.2,2.4932253642790716,2.4938667084983996,0.2493375584584802,0.0847941587948,-0.054574787464000005,0.0,1.85547914645745,1.8594622557667988,0.09290156720352355,0.0027287393732000004,0.0480347875205,0.0,0.9474781235697989,0.9567926949313662,0.038002394992637634,-0.00192139150082,0.01155482361565,0.0,0.7263087110662897,0.7123696861760427,0.021543359370919196,-0.0003466447084695,0.08486051668554666,0.017952084611204962,0.03635410880253388,0.33057158829812755,0.31933744037919953,0.011234147918928017
6,2000,0.5352605401559999,1.5,2.539149034054124,2.547453580991981,0.25410160110597985,0.09647394598440001,-0.04099457137875,0.0,1.8284556766373343,1.824838000922376,0.09138205013618106,0.0020497285689374998,0.0896169708565,0.0,0.8446215994765833,0.8559376388499549,0.03392170279268504,-0.00358467883426,-0.002495621868500008,0.0,0.6535397893280093,0.6375368787317379,0.019323390861336522,7.486865605500023e-05,0.09656230718384735,0.023699531423250965,0.03722118906322469,0.3890225071864053,0.3959485536704352,-0.006926046484029891
7,2000,0.7102583981425,1.8,2.47920980269105,2.4862670405591487,0.2480727573268716,0.10897416018575,-0.0240676806531,0.0,1.8478751271023208,1.8488484269221668,0.09245938655323187,0.001203384032655,0.08225334245000002,0.0,0.8600224650948867,0.8619055258399801,0.034390555335700186,-0.003290133698000001,-0.013713103227000005,0.0,0.6724770220776497,0.6625634236446112,0.019967246674542125,0.00041139309681000014,0.10903123380642066,0.029488877900628492,0.03583511616280843,0.4514249063214274,0.453918331418759,-0.002493425097331581
8,2000,0.9111175198850001,2.1,2.419368063676263,2.421074164611767,0.2419719623536013,0.1188882480115,0.009736425876100003,0.0,1.87412662151198,1.8785126743516103,0.09383797003909299,-0.0004868212938050002,0.094802441139,0.0,0.8996307859443199,0.8976758471498427,0.0359186270577349,-0.00379209764556,0.019337876448999997,0.0,0.6850449686850468,0.6809077537043907,0.020451158491120166,-0.0005801362934699999,0.11895112051968446,0.03418444594696397,0.03453219641982598,0.49746967793474384,0.5146412877354469,-0.01717160980070309
9,2000,1.085747066144,2.4,2.4344238905036892,2.4392980119777485,0.24356502757724469,0.1314252933856,0.019594341292499994,0.0,1.928052437919425,1.9326051062103493,0.09652739268736042,-0.0009797170646249998,0.06093490902000001,0.0,0.9581003897123652,0.9550506988117613,0.038232364072545835,-0.0024373963608000006,-0.010769845219500005,0.0,0.6762047104197666,0.6698276115553867,0.020130383510276816,0.00032309535658500016,0.13145194132703722,0.042087499242607976,0.035254203100285195,0.5441760132976352,0.5567984139505753,-0.012622400652940069
10,2000,1.351618258325,2.7,2.4347093221236276,2.4418452491502456,0.24365951529721142,0.13483817416750002,-0.0030227534125499968,0.0,2.045672887412453,2.0469375905299922,0.10235142643244702,0.00015113767062749985,0.043628119080500016,0.0,0.9452731647660878,0.9378789420508123,0.037573046308565956,-0.0017451247632200007,0.002031377128000001,0.0,0.6902195133313931,0.6892131059025118,0.02068810053534637,-6.094131384000002e-05,0.13484956518173682,0.04431486196921447,0.03584275260014742,0.5528465661970016,0.5445412323452271,0.008305333851774455
11,2000,1.614015986976,3.0,2.395860831944076,2.399129907646842,0.23967547544358275,0.1385984013024,0.01193774583500001,0.0,1.9298748742894736,1.929769860205284,0.0964971447189116,-0.0005968872917500005,0.032880276967500004,0.0,0.8961748923480733,0.8945088796566557,0.035783472908028795,-0.0013152110787000002,0.0264978357135,0.0,0.6431987814066619,0.6417007324795049,0.019266692974481033,-0.000794935071405,0.13860820617831202,0.04605274451580466,0.03420384742977125,0.5738188402895831,0.5825062370263113,-0.008687396736728248
12,2000,1.8578560344350001,3.3,2.4245672651099053,2.4281615220016945,0.2425411366579192,0.14421439655649998,0.05373884216649999,0.0,1.8645476611992635,1.8638180756424403,0.09322403032575584,-0.0026869421083249995,0.03856939537075,0.0,0.90742024799726,0.9057191843999265,0.03624314021323835,-0.00154277581483,0.008382990149499999,0.0,0.6586608458884324,0.6574972381507996,0.019732437670583924,-0.000251489704485,0.14424789508459113,0.050489739512690354,0.03460992855521636,0.5933012508627086,0.5905320931948754,0.002769157667833144
