triple_id,G_scale,architecture,Ag,R2,spearman,ms_diff,excess_kurtosis
38,0.42958782681456037,infinitesimal,0.5295064178839274,0.5403769016042643,0.7801274894208186,0.11140516049247223,-0.014862534924329873
38,0.42958782681456037,oligogenic,0.5295064178839274,0.529413317338902,0.7770952181237378,0.11251577999346767,-0.0289702871651224
38,0.42958782681456037,monogenic,0.5295064178839274,0.5336315561631271,0.779075261189188,0.11334526073777565,-0.003082996178497943
39,0.42958782681456037,infinitesimal,0.39451150022672526,0.40062534319155435,0.7128692082541729,0.12748213087994711,-0.00752743811576706
39,0.42958782681456037,oligogenic,0.39451150022672526,0.41332611091940596,0.7142369682305922,0.11596029672567572,-0.08110670142298193
39,0.42958782681456037,monogenic,0.39451150022672526,0.38812657386363253,0.705961294692903,0.13682796951513315,-0.03569302425672094
40,0.6983438106813501,infinitesimal,0.09259922259514142,0.0958977207951644,0.4251715700499289,0.23827117563677538,-0.0028333569441386652
40,0.6983438106813501,oligogenic,0.09259922259514142,0.09933391664115321,0.4188577924966444,0.2423397585359744,-0.01716838558928624
40,0.6983438106813501,monogenic,0.09259922259514142,0.10256822365036886,0.4284426116581065,0.23518402125135976,-0.0845488511015734
41,0.6983438106813501,infinitesimal,0.23464220611272843,0.22746834483411682,0.6047922569039805,0.13897170593666852,-0.017266732143431107
41,0.6983438106813501,oligogenic,0.23464220611272843,0.2387234003897871,0.6091262559108155,0.13919966138905582,-0.008413894097333174
41,0.6983438106813501,monogenic,0.23464220611272843,0.23071773163442363,0.6085433548248582,0.13212650108368948,-0.03212043899724437
42,0.6983438106813501,infinitesimal,0.48457861199540403,0.4904249465976893,0.7606010409565025,0.17904418782042814,-0.04318699474048959
42,0.6983438106813501,oligogenic,0.48457861199540403,0.5041593980310399,0.761252484676131,0.18185336408857952,-0.08894106384849865
42,0.6983438106813501,monogenic,0.48457861199540403,0.5034350245031394,0.7649349556123374,0.1758412386896605,-0.06755882266639646
43,0.6983438106813501,infinitesimal,0.19772773440716884,0.1866636857995598,0.4479087472597718,0.5563741856855565,0.008471685686099018
43,0.6983438106813501,oligogenic,0.19772773440716884,0.2090009926114134,0.45486769487566914,0.5395945336093263,0.004245511392880319
43,0.6983438106813501,monogenic,0.19772773440716884,0.20295922081675913,0.4584830732027076,0.5435400977307713,-0.029319563346736688
44,0.6983438106813501,infinitesimal,0.20084641532339687,0.2038744446148012,0.5782539854381349,0.10593456580743446,-0.01985543540308965
44,0.6983438106813501,oligogenic,0.20084641532339687,0.20792989990495847,0.5778837165947092,0.1202537292331537,-0.08061303170439138
44,0.6983438106813501,monogenic,0.20084641532339687,0.19826480914191388,0.5748694135951734,0.11244094118991808,-0.01710606919277946
45,0.6983438106813501,infinitesimal,0.3967322417271475,0.4057715220062131,0.7067188851642972,0.14969912323969112,-0.04280357806001733
45,0.6983438106813501,oligogenic,0.3967322417271475,0.4083548639847256,0.7105191610172978,0.13507308266638546,-0.03161599721540154
45,0.6983438106813501,monogenic,0.3967322417271475,0.40577119481511964,0.7036200869140501,0.1383686524450317,-0.04715919990554429
46,0.6983438106813501,infinitesimal,0.5233270868564087,0.5209162723868155,0.780283198316208,0.07646791083342123,-0.008726628412923154
46,0.6983438106813501,oligogenic,0.5233270868564087,0.5330558913261404,0.7839531908963829,0.08082878975233027,-0.02698851137891478
46,0.6983438106813501,monogenic,0.5233270868564087,0.5341521444459941,0.7864978313607445,0.0740989214634877,-0.05724163048948938
47,0.6983438106813501,infinitesimal,0.5436807814859417,0.545052838392334,0.7944247269030615,0.12521217679647167,6.182773994012347e-05
47,0.6983438106813501,oligogenic,0.5436807814859417,0.5556784318312509,0.796741271116353,0.1133228124093585,-0.06275495888999916
47,0.6983438106813501,monogenic,0.5436807814859417,0.5392505030556363,0.7932173759745433,0.1200100968688328,-0.010123037163673798
48,0.6983438106813501,infinitesimal,0.15546564078877037,0.15579749555024258,0.5127486616778716,0.24253546951624025,-0.025653684979677238
48,0.6983438106813501,oligogenic,0.15546564078877037,0.17046934680553094,0.5172193944915483,0.2282101110997086,-0.03861387023592178
48,0.6983438106813501,monogenic,0.15546564078877037,0.14155216750781854,0.5039049490692623,0.2459185345514488,-0.11835176507970901
49,0.6983438106813501,infinitesimal,0.19577437402982525,0.19647008972525215,0.5244421189396052,0.2630452216743351,-0.03673850432606951
49,0.6983438106813501,oligogenic,0.19577437402982525,0.19317266061353253,0.5122307565235767,0.25977218597057466,-0.02541801171707536
49,0.6983438106813501,monogenic,0.19577437402982525,0.19354915064963882,0.5312470184391175,0.25670244115796104,-0.06644332584312951
50,1.1352371912704768,infinitesimal,0.08281479037831693,0.0742544280742221,0.4018503326006258,0.27244090021005934,-0.004118049428239123
50,1.1352371912704768,oligogenic,0.08281479037831693,0.07912245823406908,0.40024299497860744,0.2590488423875543,-0.06828100898881384
50,1.1352371912704768,monogenic,0.08281479037831693,0.0903764145268016,0.42498972747797426,0.26342938178568476,-0.10690127686182516
51,1.1352371912704768,infinitesimal,0.16550590700575707,0.16022358657386304,0.46788401670421,0.621513240892838,-0.0015230368930753135
51,1.1352371912704768,oligogenic,0.16550590700575707,0.16449535470758228,0.4688054297015135,0.5914407074569306,-0.09265121706216184
51,1.1352371912704768,monogenic,0.16550590700575707,0.16374791753223386,0.47131532707428825,0.6248290348367668,-0.07016328088989443
52,1.1352371912704768,infinitesimal,0.4524572015678566,0.44769335525471426,0.6961762174729405,0.5452868933506696,-0.030625401912624417
52,1.1352371912704768,oligogenic,0.4524572015678566,0.4844204520537614,0.7096103348500257,0.49801108988538734,-0.08614228594968876
52,1.1352371912704768,monogenic,0.4524572015678566,0.46328840783093905,0.703498447988246,0.5518873033598188,-0.10737087798125211
53,1.1352371912704768,infinitesimal,0.11217282981782595,0.1157436439620247,0.39520455725051135,0.16770128124464778,-0.023331492359183192
53,1.1352371912704768,oligogenic,0.11217282981782595,0.10686581681209523,0.39311584526128956,0.17037037261476595,-0.004663912576833185
53,1.1352371912704768,monogenic,0.11217282981782595,0.11768681683149998,0.4048087203055218,0.15769643017360002,-0.05764405767429881
54,1.1352371912704768,infinitesimal,0.21328479312377205,0.21019857309803489,0.5686957979892395,0.16078222345420334,-0.006569469882462098
54,1.1352371912704768,oligogenic,0.21328479312377205,0.22214931613161554,0.5727459396428647,0.15480143605757132,-0.05416892199187273
54,1.1352371912704768,monogenic,0.21328479312377205,0.2295432651653329,0.5806677169391692,0.14658233917602392,-0.14322869404221406
55,1.1352371912704768,infinitesimal,0.14390664983622112,0.14298511357190816,0.4728773517796933,0.33363432140445115,0.007022484696395215
55,1.1352371912704768,oligogenic,0.14390664983622112,0.13646140693054679,0.47021190988602973,0.3228373883305652,-0.06261341435193835
55,1.1352371912704768,monogenic,0.14390664983622112,0.16359844506045648,0.47020021879450047,0.32948042294136065,-0.08792881831080002
56,1.1352371912704768,infinitesimal,0.22691141073759796,0.23181047835812738,0.549819656490549,0.2891455659010571,0.0036770640130916465
56,1.1352371912704768,oligogenic,0.22691141073759796,0.24096397215920096,0.5465606728019016,0.3075178183478377,-0.055990316913880456
56,1.1352371912704768,monogenic,0.22691141073759796,0.23022989667003713,0.5377800943204502,0.3032155667775013,-0.0659867362245471
57,1.1352371912704768,infinitesimal,0.33437602955481427,0.3271237825627667,0.5843611243154028,0.5465708703763779,0.012382520475428427
57,1.1352371912704768,oligogenic,0.33437602955481427,0.35691684530831896,0.5920855482372138,0.5150092018577649,-0.14407201870925535
57,1.1352371912704768,monogenic,0.33437602955481427,0.34385286167011553,0.5917403005743506,0.5270205834512536,-0.10060587671490817
58,1.1352371912704768,infinitesimal,0.08430549418785349,0.0772164180089022,0.3335178167187945,0.2369744279676612,-0.004817383708651368
58,1.1352371912704768,oligogenic,0.08430549418785349,0.09244448589654117,0.35089833420124583,0.22274698211365512,-0.0339386689206812
58,1.1352371912704768,monogenic,0.08430549418785349,0.10622136186730642,0.3590180823245452,0.2144043263309131,-0.14160633253440336
59,1.1352371912704768,infinitesimal,0.06398280648384853,0.07378706443466873,0.32106153662715375,0.2735781561591729,-0.026009207982914395
59,1.1352371912704768,oligogenic,0.06398280648384853,0.06156068986784668,0.308992431614981,0.2836288097674309,0.0008643576873429426
